State,Year,TimeInterval,name,Unit,Measure,Value
WI,2012,Annual,Wisconsin,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,29.71787401
WI,2013,Annual,Wisconsin,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,31.50594431
WI,2014,Annual,Wisconsin,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,32.59163832
WI,2015,Annual,Wisconsin,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,41.67101936
WI,2016,Annual,Wisconsin,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,43.3542
WI,2017,Annual,Wisconsin,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,45.68186879
WI,2018,Annual,Wisconsin,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,40.78462378
WV,2005,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,9.717360125
WV,2006,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,14.50079279
WV,2007,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,16.81463767
WV,2008,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,27.6399042
WV,2009,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,35.44018917
WV,2010,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,31.48261612
WV,2011,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,30.01126913
WV,2012,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,37.97129251
WV,2013,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,56.09459713
WV,2014,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,77.57670213
WV,2015,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,99.75041672
WV,2016,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,109.8021678
WV,2017,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,132.7352048
WV,2018,Annual,West Virginia,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,105.2222891
WY,2005,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2006,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2007,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2008,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2009,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2010,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2011,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2012,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2013,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2014,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2015,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2016,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2017,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
WY,2018,Annual,Wyoming,"Rate per 100,000 Population",Crime Incident Related to Heroin Morphine And Opium,
AK,2005,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2006,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2007,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2008,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2009,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2010,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2011,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2012,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2013,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2014,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2015,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2016,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2017,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AK,2018,Annual,Alaska,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AL,2005,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
AL,2006,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,13.21993566
AL,2007,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,30.20409337
AL,2008,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,5.655228966
AL,2009,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,6.952265743
AL,2010,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,4.900819662
AL,2011,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,9.754670048
AL,2012,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.57513482
AL,2013,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,8.319566432
AL,2014,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,4.714590479
AL,2015,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,4.696875404
AL,2016,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,3.504631955
AL,2017,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,0
AL,2018,Annual,Alabama,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,4.677213784
AR,2005,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,31.40961644
AR,2006,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,35.08281873
AR,2007,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,33.93091685
AR,2008,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,35.25035939
AR,2009,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,35.75518294
AR,2010,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,41.1316794
AR,2011,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,37.93069565
AR,2012,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,46.74497492
AR,2013,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,45.91062132
AR,2014,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,38.06365437
AR,2015,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,37.8095066
AR,2016,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,40.89664947
AR,2017,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,42.01770943
AR,2018,Annual,Arkansas,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,36.45008468
AZ,2005,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,54.91964389
AZ,2006,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,10.23279611
AZ,2007,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,3.902629397
AZ,2008,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,7.01367667
AZ,2009,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,13.26303923
AZ,2010,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,21.75444749
AZ,2011,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,17.71376488
AZ,2012,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.69991404
AZ,2013,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.06831957
AZ,2014,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,15.24257979
AZ,2015,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.05146917
AZ,2016,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,18.31489707
AZ,2017,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,20.14695962
AZ,2018,Annual,Arizona,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,41.63692601
CA,2005,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2006,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2007,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2008,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2009,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2010,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2011,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2012,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2013,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2014,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2015,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2016,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2017,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CA,2018,Annual,California,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
CO,2005,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,7.940748025
CO,2006,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,12.09516464
CO,2007,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,11.16539261
CO,2008,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,10.53222862
CO,2009,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,13.83772888
CO,2010,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.33138324
CO,2011,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.08235916
CO,2012,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.73942992
CO,2013,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,13.52707783
CO,2014,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.58737119
CO,2015,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.45961465
CO,2016,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,15.15480464
CO,2017,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.40196254
CO,2018,Annual,Colorado,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,12.99486951
CT,2005,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,8.453522958
CT,2006,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,12.77870946
CT,2007,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,14.98205351
CT,2008,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,17.77095546
CT,2009,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,19.62910012
CT,2010,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,21.66809508
CT,2011,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,26.24894379
CT,2012,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,25.21029809
CT,2013,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,24.75270352
CT,2014,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,23.64866859
CT,2015,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,20.35248107
CT,2016,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,23.42669024
CT,2017,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,22.46934756
CT,2018,Annual,Connecticut,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,22.09478919
DC,2005,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2006,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2007,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,
DC,2008,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2009,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2010,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2011,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2012,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2013,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2014,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2015,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2016,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2017,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DC,2018,Annual,District Of Columbia,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,Inf
DE,2005,Annual,Delaware,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,21.26253484
DE,2006,Annual,Delaware,"Rate per 100,000 Population",Crime Incident Related to Other Opioid,29.37347179
